MODEL NAME;DATE;LOWER 95% INTERVAL;EXPECTED VALUE;UPPER 95% INTERVAL
BORP001_1_trend;2000-02-10 00:00:00;17.2564;17.4488;17.6413
BORP001_1_trend;2000-02-11 00:00:00; 17.248;17.4405; 17.633
BORP001_1_trend;2000-02-12 00:00:00;17.2517;17.4442;17.6367
BORP001_1_trend;2000-02-13 00:00:00;17.2449;17.4374;17.6299
BORP001_1_trend;2000-02-14 00:00:00; 17.248;17.4405; 17.633
BORP001_1_trend;2000-02-15 00:00:00;17.2521;17.4446; 17.637
BORP001_1_trend;2000-02-16 00:00:00;17.2457;17.4382;17.6307
BORP001_1_trend;2000-02-17 00:00:00;17.2533;17.4458;17.6383
BORP001_1_trend;2000-02-18 00:00:00; 17.259;17.4515; 17.644
BORP001_1_trend;2000-02-19 00:00:00;17.2593;17.4517;17.6442
BORP001_1_trend;2000-02-20 00:00:00;17.2525; 17.445;17.6375
BORP001_1_trend;2000-02-21 00:00:00;17.2495; 17.442;17.6345
BORP001_1_trend;2000-02-22 00:00:00;17.2452;17.4377;17.6302
BORP001_1_trend;2000-02-23 00:00:00;17.2434;17.4359;17.6283
BORP001_1_trend;2000-02-24 00:00:00;17.2725; 17.465;17.6575
BORP001_1_trend;2000-02-25 00:00:00;17.2617;17.4542;17.6467
BORP001_1_trend;2000-02-26 00:00:00;17.2529;17.4454;17.6379
BORP001_1_trend;2000-02-27 00:00:00; 17.244;17.4365; 17.629
BORP001_1_trend;2000-02-28 00:00:00;17.2502;17.4427;17.6352
BORP001_1_trend;2000-02-29 00:00:00;17.2655; 17.458;17.6505
BORP001_1_trend;2000-03-01 00:00:00;17.2619;17.4544;17.6469
BORP001_1_trend;2000-03-02 00:00:00;17.2746;17.4671;17.6596
BORP001_1_trend;2000-03-03 00:00:00;17.2982;17.4907;17.6832
BORP001_1_trend;2000-03-04 00:00:00;17.2857;17.4781;17.6706
BORP001_1_trend;2000-03-05 00:00:00;17.2782;17.4707;17.6632
BORP001_1_trend;2000-03-06 00:00:00;17.2696;17.4621;17.6546
BORP001_1_trend;2000-03-07 00:00:00; 17.266;17.4585; 17.651
BORP001_1_trend;2000-03-08 00:00:00;17.2622;17.4547;17.6471
BORP001_1_trend;2000-03-09 00:00:00;17.2566;17.4491;17.6415
BORP001_1_trend;2000-03-10 00:00:00;17.2501;17.4425; 17.635
BORP001_1_trend;2000-03-11 00:00:00;17.2443;17.4368;17.6293
BORP001_1_trend;2000-03-12 00:00:00;17.2375;  17.43;17.6225
BORP001_1_trend;2000-03-13 00:00:00;17.2325; 17.425;17.6175
BORP001_1_trend;2000-03-14 00:00:00; 17.232;17.4245;17.6169
BORP001_1_trend;2000-03-15 00:00:00;17.2244;17.4168;17.6093
BORP001_1_trend;2000-03-16 00:00:00;17.2209;17.4134;17.6059
BORP001_1_trend;2000-03-17 00:00:00;17.2163;17.4088;17.6013
BORP001_1_trend;2000-03-18 00:00:00;17.2145; 17.407;17.5994
BORP001_1_trend;2000-03-19 00:00:00;17.2105;17.4029;17.5954
BORP001_1_trend;2000-03-20 00:00:00;17.2051;17.3976;17.5901
BORP001_1_trend;2000-03-21 00:00:00;17.1988;17.3913;17.5838
BORP001_1_trend;2000-03-22 00:00:00;17.1928;17.3853;17.5778
BORP001_1_trend;2000-03-23 00:00:00;17.1976;17.3901;17.5826
BORP001_1_trend;2000-03-24 00:00:00;17.1993;17.3918;17.5843
BORP001_1_trend;2000-03-25 00:00:00;17.2019;17.3944;17.5869
BORP001_1_trend;2000-03-26 00:00:00;17.1976;17.3901;17.5826
BORP001_1_trend;2000-03-27 00:00:00;17.2009;17.3934;17.5859
BORP001_1_trend;2000-03-28 00:00:00;17.2071;17.3996;17.5921
BORP001_1_trend;2000-03-29 00:00:00;17.2021;17.3946;17.5871
BORP001_1_trend;2000-03-30 00:00:00;17.1982;17.3907;17.5832
BORP001_1_trend;2000-03-31 00:00:00;17.1963;17.3888;17.5813
BORP001_1_trend;2000-04-01 00:00:00;17.1936;17.3861;17.5786
BORP001_1_trend;2000-04-02 00:00:00;17.1843;17.3768;17.5693
BORP001_1_trend;2000-04-03 00:00:00;17.1829;17.3754;17.5678
BORP001_1_trend;2000-04-04 00:00:00;17.1823;17.3748;17.5673
BORP001_1_trend;2000-04-05 00:00:00;17.1747;17.3672;17.5597
BORP001_1_trend;2000-04-06 00:00:00;17.1658;17.3583;17.5508
BORP001_1_trend;2000-04-07 00:00:00;17.1587;17.3512;17.5437
BORP001_1_trend;2000-04-08 00:00:00;17.1528;17.3453;17.5378
BORP001_1_trend;2000-04-09 00:00:00;17.1462;17.3387;17.5312
BORP001_1_trend;2000-04-10 00:00:00;17.1384;17.3309;17.5234
BORP001_1_trend;2000-04-11 00:00:00;17.1455; 17.338;17.5305
BORP001_1_trend;2000-04-12 00:00:00;17.1604;17.3529;17.5454
BORP001_1_trend;2000-04-13 00:00:00;17.1621;17.3546;17.5471
BORP001_1_trend;2000-04-14 00:00:00;17.1659;17.3584;17.5509
BORP001_1_trend;2000-04-15 00:00:00;17.1646;17.3571;17.5496
BORP001_1_trend;2000-04-16 00:00:00;17.1569;17.3494;17.5419
BORP001_1_trend;2000-04-17 00:00:00;17.1548;17.3473;17.5398
BORP001_1_trend;2000-04-18 00:00:00;17.1468;17.3392;17.5317
BORP001_1_trend;2000-04-19 00:00:00;17.1405; 17.333;17.5254
BORP001_1_trend;2000-04-20 00:00:00; 17.145;17.3375;  17.53
BORP001_1_trend;2000-04-21 00:00:00;17.1469;17.3394;17.5319
BORP001_1_trend;2000-04-22 00:00:00;17.1497;17.3421;17.5346
BORP001_1_trend;2000-04-23 00:00:00;17.1564;17.3489;17.5414
BORP001_1_trend;2000-04-24 00:00:00;17.1478;17.3403;17.5328
BORP001_1_trend;2000-04-25 00:00:00;17.1365; 17.329;17.5215
BORP001_1_trend;2000-04-26 00:00:00;17.1286;17.3211;17.5136
BORP001_1_trend;2000-04-27 00:00:00;17.1461;17.3386;17.5311
BORP001_1_trend;2000-04-28 00:00:00;17.1384;17.3309;17.5234
BORP001_1_trend;2000-04-29 00:00:00;17.1336;17.3261;17.5186
BORP001_1_trend;2000-04-30 00:00:00;17.1257;17.3181;17.5106
BORP001_1_trend;2000-05-01 00:00:00;17.1193;17.3118;17.5043
BORP001_1_trend;2000-05-02 00:00:00;17.1159;17.3084;17.5008
BORP001_1_trend;2000-05-03 00:00:00;17.1146;17.3071;17.4995
BORP001_1_trend;2000-05-04 00:00:00;17.1072;17.2997;17.4922
BORP001_1_trend;2000-05-05 00:00:00;17.0964;17.2888;17.4813
BORP001_1_trend;2000-05-06 00:00:00;17.1003;17.2928;17.4853
BORP001_1_trend;2000-05-07 00:00:00;17.0919;17.2843;17.4768
BORP001_1_trend;2000-05-08 00:00:00; 17.093;17.2855; 17.478
BORP001_1_trend;2000-05-09 00:00:00;17.0813;17.2738;17.4663
BORP001_1_trend;2000-05-10 00:00:00;17.0735; 17.266;17.4585
BORP001_1_trend;2000-05-11 00:00:00;17.0909;17.2834;17.4759
BORP001_1_trend;2000-05-12 00:00:00;17.0928;17.2853;17.4778
BORP001_1_trend;2000-05-13 00:00:00;17.0814;17.2739;17.4664
BORP001_1_trend;2000-05-14 00:00:00;17.0696;17.2621;17.4546
BORP001_1_trend;2000-05-15 00:00:00;17.0579;17.2504;17.4428
BORP001_1_trend;2000-05-16 00:00:00;17.0576;17.2501;17.4426
BORP001_1_trend;2000-05-17 00:00:00;17.0464;17.2389;17.4314
BORP001_1_trend;2000-05-18 00:00:00;17.0384;17.2309;17.4234
BORP001_1_trend;2000-05-19 00:00:00;17.0473;17.2398;17.4323
BORP001_1_trend;2000-05-20 00:00:00;17.0435; 17.236;17.4285
BORP001_1_trend;2000-05-21 00:00:00;17.0619;17.2544;17.4469
BORP001_1_trend;2000-05-22 00:00:00;17.0515;17.2439;17.4364
BORP001_1_trend;2000-05-23 00:00:00;17.0573;17.2498;17.4423
BORP001_1_trend;2000-05-24 00:00:00;17.0747;17.2672;17.4596
BORP001_1_trend;2000-05-25 00:00:00;17.0599;17.2524;17.4449
BORP001_1_trend;2000-05-26 00:00:00;17.0648;17.2573;17.4498
BORP001_1_trend;2000-05-27 00:00:00;17.0897;17.2822;17.4746
BORP001_1_trend;2000-05-28 00:00:00;17.0874;17.2799;17.4724
BORP001_1_trend;2000-05-29 00:00:00;17.0773;17.2698;17.4623
BORP001_1_trend;2000-05-30 00:00:00;17.0721;17.2646;17.4571
BORP001_1_trend;2000-05-31 00:00:00;17.0615; 17.254;17.4465
BORP001_1_trend;2000-06-01 00:00:00;17.0541;17.2466;17.4391
BORP001_1_trend;2000-06-02 00:00:00;17.0442;17.2367;17.4292
BORP001_1_trend;2000-06-03 00:00:00;17.0865; 17.279;17.4715
BORP001_1_trend;2000-06-04 00:00:00;17.0699;17.2624;17.4549
BORP001_1_trend;2000-06-05 00:00:00;17.0976;17.2901;17.4826
BORP001_1_trend;2000-06-06 00:00:00;17.0976;17.2901;17.4826
BORP001_1_trend;2000-06-07 00:00:00;17.0782;17.2707;17.4632
BORP001_1_trend;2000-06-08 00:00:00;17.0627;17.2552;17.4476
BORP001_1_trend;2000-06-09 00:00:00;17.0582;17.2507;17.4432
BORP001_1_trend;2000-06-10 00:00:00; 17.052;17.2445; 17.437
BORP001_1_trend;2000-06-11 00:00:00;17.0407;17.2332;17.4257
BORP001_1_trend;2000-06-12 00:00:00;17.0308;17.2233;17.4158
BORP001_1_trend;2000-06-13 00:00:00; 17.019;17.2115; 17.404
BORP001_1_trend;2000-06-14 00:00:00;17.0135; 17.206;17.3985
BORP001_1_trend;2000-06-15 00:00:00;17.0049;17.1974;17.3899
BORP001_1_trend;2000-06-16 00:00:00;16.9955; 17.188;17.3805
BORP001_1_trend;2000-06-17 00:00:00;16.9829;17.1754;17.3679
BORP001_1_trend;2000-06-18 00:00:00;16.9701;17.1626;17.3551
BORP001_1_trend;2000-06-19 00:00:00;16.9574;17.1499;17.3424
BORP001_1_trend;2000-06-20 00:00:00;16.9455; 17.138;17.3305
BORP001_1_trend;2000-06-21 00:00:00;16.9404;17.1329;17.3254
BORP001_1_trend;2000-06-22 00:00:00;16.9321;17.1246;17.3171
BORP001_1_trend;2000-06-23 00:00:00; 16.937;17.1295; 17.322
BORP001_1_trend;2000-06-24 00:00:00;16.9467;17.1392;17.3317
BORP001_1_trend;2000-06-25 00:00:00;16.9414;17.1339;17.3264
BORP001_1_trend;2000-06-26 00:00:00; 16.931;17.1235; 17.316
BORP001_1_trend;2000-06-27 00:00:00;16.9216;17.1141;17.3066
BORP001_1_trend;2000-06-28 00:00:00;16.9141;17.1066;17.2991
BORP001_1_trend;2000-06-29 00:00:00;16.9166;17.1091;17.3016
BORP001_1_trend;2000-06-30 00:00:00;16.9128;17.1053;17.2978
BORP001_1_trend;2000-07-01 00:00:00;16.9219;17.1144;17.3069
BORP001_1_trend;2000-07-02 00:00:00;16.9221;17.1145; 17.307
BORP001_1_trend;2000-07-03 00:00:00;16.9144;17.1069;17.2994
BORP001_1_trend;2000-07-04 00:00:00;17.0102;17.2027;17.3952
BORP001_1_trend;2000-07-05 00:00:00;16.9948;17.1873;17.3798
BORP001_1_trend;2000-07-06 00:00:00;16.9834;17.1759;17.3684
BORP001_1_trend;2000-07-07 00:00:00;16.9795; 17.172;17.3645
BORP001_1_trend;2000-07-08 00:00:00;16.9727;17.1652;17.3577
BORP001_1_trend;2000-07-09 00:00:00; 16.984;17.1765; 17.369
BORP001_1_trend;2000-07-10 00:00:00;16.9966;17.1891;17.3816
BORP001_1_trend;2000-07-11 00:00:00;17.0187;17.2112;17.4037
BORP001_1_trend;2000-07-12 00:00:00;17.0064;17.1989;17.3913
BORP001_1_trend;2000-07-13 00:00:00; 17.028;17.2205; 17.413
BORP001_1_trend;2000-07-14 00:00:00;17.0477;17.2402;17.4327
BORP001_1_trend;2000-07-15 00:00:00;17.0575;  17.25;17.4425
BORP001_1_trend;2000-07-16 00:00:00;17.0708;17.2633;17.4557
BORP001_1_trend;2000-07-17 00:00:00;17.0615; 17.254;17.4465
BORP001_1_trend;2000-07-18 00:00:00;17.0479;17.2404;17.4329
BORP001_1_trend;2000-07-19 00:00:00;17.0383;17.2308;17.4233
BORP001_1_trend;2000-07-20 00:00:00; 17.026;17.2184;17.4109
BORP001_1_trend;2000-07-21 00:00:00;17.0227;17.2152;17.4077
BORP001_1_trend;2000-07-22 00:00:00;17.0152;17.2077;17.4001
BORP001_1_trend;2000-07-23 00:00:00;17.0094;17.2018;17.3943
BORP001_1_trend;2000-07-24 00:00:00;17.0047;17.1972;17.3897
BORP001_1_trend;2000-07-25 00:00:00;17.0008;17.1933;17.3858
BORP001_1_trend;2000-07-26 00:00:00;16.9975;  17.19;17.3825
BORP001_1_trend;2000-07-27 00:00:00;17.1268;17.3193;17.5118
BORP001_1_trend;2000-07-28 00:00:00;17.1081;17.3005; 17.493
BORP001_1_trend;2000-07-29 00:00:00;17.0993;17.2918;17.4842
BORP001_1_trend;2000-07-30 00:00:00;17.0892;17.2817;17.4742
BORP001_1_trend;2000-07-31 00:00:00;17.0748;17.2673;17.4598
BORP001_1_trend;2000-08-01 00:00:00;17.0681;17.2606;17.4531
BORP001_1_trend;2000-08-02 00:00:00;17.0582;17.2507;17.4432
BORP001_1_trend;2000-08-03 00:00:00; 17.066;17.2585; 17.451
BORP001_1_trend;2000-08-04 00:00:00;17.0584;17.2509;17.4434
BORP001_1_trend;2000-08-05 00:00:00;17.0487;17.2412;17.4337
BORP001_1_trend;2000-08-06 00:00:00;17.0419;17.2344;17.4269
BORP001_1_trend;2000-08-07 00:00:00;17.0357;17.2281;17.4206
BORP001_1_trend;2000-08-08 00:00:00;17.0287;17.2212;17.4137
BORP001_1_trend;2000-08-09 00:00:00;17.0202;17.2127;17.4052
BORP001_1_trend;2000-08-10 00:00:00;17.0155;17.2079;17.4004
BORP001_1_trend;2000-08-11 00:00:00;17.0065;17.1989;17.3914
BORP001_1_trend;2000-08-12 00:00:00; 16.998;17.1905; 17.383
BORP001_1_trend;2000-08-13 00:00:00;17.0022;17.1947;17.3872
BORP001_1_trend;2000-08-14 00:00:00;16.9961;17.1886;17.3811
BORP001_1_trend;2000-08-15 00:00:00;16.9887;17.1812;17.3737
BORP001_1_trend;2000-08-16 00:00:00;16.9821;17.1746; 17.367
BORP001_1_trend;2000-08-17 00:00:00;16.9743;17.1668;17.3593
BORP001_1_trend;2000-08-18 00:00:00; 16.971;17.1635; 17.356
BORP001_1_trend;2000-08-19 00:00:00;16.9849;17.1774;17.3699
BORP001_1_trend;2000-08-20 00:00:00;16.9873;17.1798;17.3723
BORP001_1_trend;2000-08-21 00:00:00;16.9831;17.1756;17.3681
BORP001_1_trend;2000-08-22 00:00:00; 16.975;17.1675;  17.36
BORP001_1_trend;2000-08-23 00:00:00;16.9667;17.1592;17.3517
BORP001_1_trend;2000-08-24 00:00:00;16.9598;17.1522;17.3447
BORP001_1_trend;2000-08-25 00:00:00;16.9517;17.1442;17.3367
BORP001_1_trend;2000-08-26 00:00:00;16.9454;17.1379;17.3304
BORP001_1_trend;2000-08-27 00:00:00;16.9483;17.1408;17.3333
BORP001_1_trend;2000-08-28 00:00:00;16.9413;17.1338;17.3263
BORP001_1_trend;2000-08-29 00:00:00;16.9359;17.1284;17.3209
BORP001_1_trend;2000-08-30 00:00:00;16.9294;17.1219;17.3144
BORP001_1_trend;2000-08-31 00:00:00; 16.925;17.1175;  17.31
BORP001_1_trend;2000-09-01 00:00:00;16.9259;17.1184;17.3109
BORP001_1_trend;2000-09-02 00:00:00; 16.926;17.1185; 17.311
BORP001_1_trend;2000-09-03 00:00:00;16.9245; 17.117;17.3095
BORP001_1_trend;2000-09-04 00:00:00;16.9202;17.1127;17.3051
BORP001_1_trend;2000-09-05 00:00:00;16.9155; 17.108;17.3005
BORP001_1_trend;2000-09-06 00:00:00;16.9202;17.1127;17.3052
BORP001_1_trend;2000-09-07 00:00:00;16.9153;17.1078;17.3003
BORP001_1_trend;2000-09-08 00:00:00;16.9139;17.1064;17.2989
BORP001_1_trend;2000-09-09 00:00:00;  16.91;17.1025; 17.295
BORP001_1_trend;2000-09-10 00:00:00;16.9031;17.0956;17.2881
BORP001_1_trend;2000-09-11 00:00:00;16.8971;17.0896;17.2821
BORP001_1_trend;2000-09-12 00:00:00;16.8946;17.0871;17.2796
BORP001_1_trend;2000-09-13 00:00:00;16.8914;17.0838;17.2763
BORP001_1_trend;2000-09-14 00:00:00;16.8888;17.0813;17.2738
BORP001_1_trend;2000-09-15 00:00:00;16.9867;17.1792;17.3717
BORP001_1_trend;2000-09-16 00:00:00;17.0081;17.2006;17.3931
BORP001_1_trend;2000-09-17 00:00:00;16.9958;17.1882;17.3807
BORP001_1_trend;2000-09-18 00:00:00;16.9863;17.1788;17.3712
BORP001_1_trend;2000-09-19 00:00:00;16.9805; 17.173;17.3655
BORP001_1_trend;2000-09-20 00:00:00;16.9736;17.1661;17.3586
BORP001_1_trend;2000-09-21 00:00:00;16.9662;17.1587;17.3512
BORP001_1_trend;2000-09-22 00:00:00;16.9616;17.1541;17.3466
BORP001_1_trend;2000-09-23 00:00:00; 16.956;17.1485; 17.341
BORP001_1_trend;2000-09-24 00:00:00;16.9518;17.1443;17.3368
BORP001_1_trend;2000-09-25 00:00:00;16.9558;17.1483;17.3408
BORP001_1_trend;2000-09-26 00:00:00;16.9563;17.1488;17.3413
BORP001_1_trend;2000-09-27 00:00:00;16.9652;17.1576;17.3501
BORP001_1_trend;2000-09-28 00:00:00;16.9881;17.1806;17.3731
BORP001_1_trend;2000-09-29 00:00:00;16.9923;17.1848;17.3773
BORP001_1_trend;2000-09-30 00:00:00;16.9842;17.1767;17.3692
BORP001_1_trend;2000-10-01 00:00:00;16.9802;17.1727;17.3652
BORP001_1_trend;2000-10-02 00:00:00;17.0017;17.1942;17.3867
BORP001_1_trend;2000-10-03 00:00:00;16.9972;17.1897;17.3822
BORP001_1_trend;2000-10-04 00:00:00;16.9932;17.1857;17.3782
BORP001_1_trend;2000-10-05 00:00:00;16.9983;17.1908;17.3833
BORP001_1_trend;2000-10-06 00:00:00; 16.993;17.1855; 17.378
BORP001_1_trend;2000-10-07 00:00:00;16.9899;17.1824;17.3749
BORP001_1_trend;2000-10-08 00:00:00;17.0138;17.2063;17.3988
BORP001_1_trend;2000-10-09 00:00:00;17.0578;17.2503;17.4428
BORP001_1_trend;2000-10-10 00:00:00; 17.068;17.2605; 17.453
BORP001_1_trend;2000-10-11 00:00:00;17.0658;17.2583;17.4508
BORP001_1_trend;2000-10-12 00:00:00;17.0588;17.2513;17.4438
BORP001_1_trend;2000-10-13 00:00:00;17.0538;17.2463;17.4388
BORP001_1_trend;2000-10-14 00:00:00;17.0492;17.2417;17.4342
BORP001_1_trend;2000-10-15 00:00:00;17.0488;17.2412;17.4337
BORP001_1_trend;2000-10-16 00:00:00;17.1084;17.3009;17.4934
BORP001_1_trend;2000-10-17 00:00:00;17.0954;17.2879;17.4803
BORP001_1_trend;2000-10-18 00:00:00;17.1286;17.3211;17.5136
BORP001_1_trend;2000-10-19 00:00:00;17.1244;17.3169;17.5094
BORP001_1_trend;2000-10-20 00:00:00;17.1238;17.3163;17.5088
BORP001_1_trend;2000-10-21 00:00:00; 17.118;17.3105; 17.503
BORP001_1_trend;2000-10-22 00:00:00; 17.112;17.3045; 17.497
BORP001_1_trend;2000-10-23 00:00:00;17.1084;17.3009;17.4933
BORP001_1_trend;2000-10-24 00:00:00;17.1033;17.2958;17.4883
BORP001_1_trend;2000-10-25 00:00:00;   17.1;17.2925; 17.485
BORP001_1_trend;2000-10-26 00:00:00;   17.1;17.2925; 17.485
BORP001_1_trend;2000-10-27 00:00:00;17.1277;17.3202;17.5127
BORP001_1_trend;2000-10-28 00:00:00;17.1309;17.3234;17.5159
BORP001_1_trend;2000-10-29 00:00:00;17.1387;17.3312;17.5237
BORP001_1_trend;2000-10-30 00:00:00;17.1602;17.3527;17.5452
BORP001_1_trend;2000-10-31 00:00:00;17.1538;17.3463;17.5388
BORP001_1_trend;2000-11-01 00:00:00;17.1671;17.3596;17.5521
BORP001_1_trend;2000-11-02 00:00:00;17.1819;17.3744;17.5669
BORP001_1_trend;2000-11-03 00:00:00;17.1735; 17.366;17.5585
BORP001_1_trend;2000-11-04 00:00:00;17.1674;17.3599;17.5524
BORP001_1_trend;2000-11-05 00:00:00; 17.186;17.3785; 17.571
BORP001_1_trend;2000-11-06 00:00:00;17.1854;17.3779;17.5704
BORP001_1_trend;2000-11-07 00:00:00;17.1973;17.3898;17.5823
BORP001_1_trend;2000-11-08 00:00:00;17.1974;17.3898;17.5823
BORP001_1_trend;2000-11-09 00:00:00;17.1903;17.3828;17.5753
BORP001_1_trend;2000-11-10 00:00:00;17.1847;17.3772;17.5697
BORP001_1_trend;2000-11-11 00:00:00;17.1884;17.3809;17.5734
BORP001_1_trend;2000-11-12 00:00:00;17.1996;17.3921;17.5845
BORP001_1_trend;2000-11-13 00:00:00;17.1935; 17.386;17.5785
BORP001_1_trend;2000-11-14 00:00:00;17.1902;17.3827;17.5752
BORP001_1_trend;2000-11-15 00:00:00;17.1862;17.3787;17.5712
BORP001_1_trend;2000-11-16 00:00:00;17.1927;17.3852;17.5777
BORP001_1_trend;2000-11-17 00:00:00;17.1884;17.3809;17.5734
BORP001_1_trend;2000-11-18 00:00:00;17.1874;17.3799;17.5724
BORP001_1_trend;2000-11-19 00:00:00;17.2068;17.3993;17.5917
BORP001_1_trend;2000-11-20 00:00:00;17.2018;17.3943;17.5868
BORP001_1_trend;2000-11-21 00:00:00;17.2117;17.4041;17.5966
BORP001_1_trend;2000-11-22 00:00:00;17.2071;17.3996;17.5921
BORP001_1_trend;2000-11-23 00:00:00;17.2105; 17.403;17.5955
BORP001_1_trend;2000-11-24 00:00:00;17.2068;17.3993;17.5918
BORP001_1_trend;2000-11-25 00:00:00;17.2392;17.4317;17.6242
BORP001_1_trend;2000-11-26 00:00:00;17.2373;17.4297;17.6222
BORP001_1_trend;2000-11-27 00:00:00;17.2562;17.4486;17.6411
BORP001_1_trend;2000-11-28 00:00:00;17.2473;17.4398;17.6323
BORP001_1_trend;2000-11-29 00:00:00;17.2429;17.4354;17.6279
BORP001_1_trend;2000-11-30 00:00:00; 17.238;17.4305; 17.623
BORP001_1_trend;2000-12-01 00:00:00;17.2394;17.4319;17.6244
BORP001_1_trend;2000-12-02 00:00:00; 17.285;17.4775;  17.67
BORP001_1_trend;2000-12-03 00:00:00;17.2731;17.4656;17.6581
BORP001_1_trend;2000-12-04 00:00:00;17.2682;17.4607;17.6532
BORP001_1_trend;2000-12-05 00:00:00;17.2606; 17.453;17.6455
BORP001_1_trend;2000-12-06 00:00:00;17.2644;17.4569;17.6494
BORP001_1_trend;2000-12-07 00:00:00;17.2689;17.4614;17.6539
BORP001_1_trend;2000-12-08 00:00:00; 17.262;17.4544;17.6469
BORP001_1_trend;2000-12-09 00:00:00; 17.266;17.4584;17.6509
BORP001_1_trend;2000-12-10 00:00:00;17.2743;17.4668;17.6593
BORP001_1_trend;2000-12-11 00:00:00; 17.288;17.4805; 17.673
BORP001_1_trend;2000-12-12 00:00:00; 17.281;17.4735; 17.666
BORP001_1_trend;2000-12-13 00:00:00;17.2902;17.4827;17.6752
BORP001_1_trend;2000-12-14 00:00:00;17.2882;17.4807;17.6732
BORP001_1_trend;2000-12-15 00:00:00;17.2822;17.4746;17.6671
BORP001_1_trend;2000-12-16 00:00:00;17.2759;17.4684;17.6609
BORP001_1_trend;2000-12-17 00:00:00;17.2725; 17.465;17.6574
BORP001_1_trend;2000-12-18 00:00:00;17.2735; 17.466;17.6585
BORP001_1_trend;2000-12-19 00:00:00;17.2691;17.4616;17.6541
BORP001_1_trend;2000-12-20 00:00:00;17.2644;17.4569;17.6494
BORP001_1_trend;2000-12-21 00:00:00;17.2596;17.4521;17.6446
BORP001_1_trend;2000-12-22 00:00:00;17.2564;17.4489;17.6414
BORP001_1_trend;2000-12-23 00:00:00;17.2519;17.4444;17.6369
BORP001_1_trend;2000-12-24 00:00:00;17.2577;17.4502;17.6426
BORP001_1_trend;2000-12-25 00:00:00;17.2551;17.4476;17.6401
BORP001_1_trend;2000-12-26 00:00:00;17.2608;17.4533;17.6458
BORP001_1_trend;2000-12-27 00:00:00;17.2588;17.4513;17.6438
BORP001_1_trend;2000-12-28 00:00:00;17.2567;17.4492;17.6417
BORP001_1_trend;2000-12-29 00:00:00;17.2527;17.4452;17.6377
BORP001_1_trend;2000-12-30 00:00:00;17.2487;17.4412;17.6336
